i,pct_f,type
24126,9.0,12.0
24127,50.0,4.0
24128,8.0,12.0
24129,13.0,12.0
24130,14.0,7.0
24131,0.0,4.0
24132,22.0,3.0
24133,9.0,7.0
24134,1.0,7.0
24135,0.0,7.0
24136,21.0,7.0
24137,9.0,7.0
24138,7.0,4.0
24139,6.0,4.0
24140,5.0,7.0
24141,0.0,7.0
24142,0.0,7.0
24143,3.0,7.0
24144,5.0,3.0
24145,26.0,7.0
24146,18.0,3.0
24147,11.0,3.0
24148,15.0,3.0
24149,9.0,3.0
24150,8.0,4.0
24151,19.0,7.0
24152,14.0,7.0
24153,17.0,7.0
24154,0.0,4.0
24155,4.0,3.0
24156,6.0,3.0
24157,0.0,7.0
24158,20.0,4.0
24159,5.0,4.0
24160,14.0,12.0
24161,8.0,3.0
24162,8.0,4.0
24163,0.0,4.0
24164,0.0,4.0
24165,0.0,4.0
24166,6.0,4.0
24167,8.0,3.0
24168,8.0,4.0
24169,13.0,3.0
24170,0.0,4.0
24171,19.0,12.0
24172,31.0,12.0
24173,15.0,12.0
24174,15.0,12.0
24175,8.0,12.0
24176,25.0,12.0
24177,5.0,12.0
24178,23.0,12.0
24179,14.0,3.0
24180,19.0,3.0
24181,25.0,3.0
24182,0.0,3.0
24183,25.0,3.0
24184,7.0,4.0
24185,8.0,4.0
24186,9.0,4.0
24187,0.0,3.0
24188,23.0,3.0
24189,54.0,3.0
24190,27.0,3.0
24191,8.0,3.0
24192,6.0,3.0
24193,0.0,3.0
24194,19.0,3.0
24195,7.0,6.0
24196,0.0,3.0
24197,54.0,3.0
24198,8.0,6.0
24199,23.0,3.0
24200,9.0,3.0
24201,15.0,3.0
24202,13.0,3.0
24203,6.0,3.0
24204,36.0,3.0
24205,4.0,3.0
24206,8.0,3.0
24207,11.0,3.0
24208,22.0,3.0
24209,12.0,3.0
24210,21.0,3.0
24211,11.0,3.0
24212,8.0,3.0
24213,15.0,3.0
24214,12.0,3.0
24215,27.0,3.0
24216,21.0,3.0
24217,10.0,3.0
24218,5.0,3.0
24219,0.0,3.0
24220,15.0,3.0
24221,6.0,3.0
24222,28.0,3.0
24223,11.0,3.0
24224,5.0,3.0
24225,8.0,3.0
24226,28.0,3.0
24227,8.0,3.0
24228,9.0,3.0
24229,12.0,3.0
24230,13.0,3.0
24231,24.0,3.0
24232,20.0,3.0
24233,33.0,3.0
24234,14.0,3.0
24235,16.0,3.0
24236,24.0,3.0
24237,25.0,3.0
24238,15.0,3.0
24239,26.0,3.0
24240,8.0,3.0
24241,15.0,3.0
24242,18.0,3.0
24243,29.0,3.0
24244,50.0,3.0
24245,16.0,6.0
24246,10.0,3.0
24247,5.0,3.0
24248,3.0,6.0
24249,14.0,3.0
24250,11.0,6.0
24251,5.0,6.0
24252,46.0,3.0
24253,17.0,3.0
24254,18.0,3.0
24255,19.0,3.0
24256,30.0,3.0
24257,38.0,3.0
24258,12.0,3.0
24259,41.0,3.0
24260,25.0,4.0
24261,35.0,3.0
24262,15.0,3.0
24263,23.0,3.0
24264,5.0,3.0
24265,10.0,3.0
24266,25.0,4.0
24267,21.0,3.0
24268,17.0,3.0
24269,32.0,3.0
24270,19.0,3.0
24271,13.0,3.0
24272,14.0,3.0
24273,13.0,3.0
24274,33.0,4.0
24275,47.0,3.0
24276,10.0,3.0
24277,0.0,6.0
24278,4.0,6.0
24279,11.0,4.0
24280,25.0,4.0
24281,30.0,3.0
24282,35.0,3.0
24283,24.0,4.0
24284,31.0,3.0
24285,24.0,3.0
24286,22.0,3.0
24287,4.0,4.0
24288,23.0,3.0
24289,0.0,6.0
24290,20.0,6.0
24291,14.0,6.0
24292,24.0,3.0
24293,7.0,3.0
24294,8.0,6.0
24295,13.0,6.0
24296,13.0,6.0
24297,9.0,3.0
24298,32.0,3.0
24299,6.0,6.0
24300,23.0,3.0
24301,7.0,6.0
24302,11.0,3.0
24303,39.0,3.0
24304,8.0,3.0
24305,6.0,6.0
24306,22.0,3.0
24307,0.0,6.0
24308,6.0,3.0
24309,16.0,3.0
24310,19.0,3.0
24311,7.0,4.0
24312,10.0,6.0
24313,18.0,6.0
24314,25.0,4.0
24315,33.0,3.0
24316,21.0,3.0
24317,4.0,6.0
24318,39.0,3.0
24319,44.0,3.0
24320,8.0,6.0
24321,4.0,6.0
24322,33.0,3.0
24323,0.0,3.0
24324,8.0,6.0
24325,7.0,3.0
24326,5.0,6.0
24327,4.0,6.0
24328,4.0,3.0
24329,17.0,4.0
24330,27.0,3.0
24331,20.0,3.0
24332,13.0,6.0
24333,52.0,3.0
24334,7.0,3.0
24335,29.0,3.0
24336,50.0,4.0
24337,7.0,4.0
24338,47.0,3.0
24339,18.0,3.0
24340,53.0,3.0
24341,14.0,3.0
24342,11.0,3.0
24343,18.0,3.0
24344,9.0,6.0
24345,7.0,4.0
24346,2.0,6.0
24347,20.0,4.0
24348,15.0,6.0
24349,39.0,3.0
24350,16.0,3.0
24351,24.0,6.0
24352,35.0,3.0
24353,5.0,4.0
24354,33.0,3.0
24355,25.0,3.0
24356,29.0,3.0
24357,19.0,3.0
24358,27.0,3.0
24359,21.0,3.0
24360,26.0,3.0
24361,7.0,3.0
24362,20.0,3.0
24363,8.0,3.0
24364,29.0,4.0
24365,17.0,3.0
24366,17.0,3.0
24367,12.0,3.0
24368,0.0,3.0
24369,7.0,4.0
24370,27.0,6.0
24371,29.0,3.0
24372,23.0,3.0
24373,0.0,4.0
24374,29.0,3.0
24375,0.0,6.0
24376,53.0,3.0
24377,0.0,3.0
24378,67.0,3.0
24379,0.0,3.0
24380,38.0,3.0
24381,25.0,3.0
24382,7.0,3.0
24383,13.0,4.0
24384,10.0,3.0
24385,8.0,4.0
24386,15.0,3.0
24387,0.0,3.0
24388,12.0,4.0
24389,33.0,6.0
24390,0.0,3.0
24391,18.0,4.0
24392,0.0,4.0
24393,35.0,3.0
24394,14.0,3.0
24395,6.0,6.0
24396,5.0,6.0
24397,0.0,3.0
24398,19.0,3.0
24399,33.0,3.0
24400,19.0,3.0
24401,21.0,3.0
24402,27.0,3.0
24403,0.0,3.0
24404,17.0,3.0
24405,34.0,3.0
24406,17.0,6.0
24407,23.0,3.0
24408,27.0,3.0
24409,0.0,4.0
24410,27.0,3.0
24411,13.0,3.0
24412,17.0,3.0
24413,13.0,3.0
24414,17.0,4.0
24415,26.0,3.0
24416,10.0,4.0
24417,7.0,6.0
24418,50.0,3.0
24419,47.0,3.0
24420,10.0,3.0
24421,25.0,3.0
24422,22.0,3.0
24423,44.0,3.0
24424,15.0,6.0
24425,4.0,3.0
24426,4.0,3.0
24427,23.0,3.0
24428,23.0,3.0
24429,27.0,3.0
24430,3.0,3.0
24431,0.0,3.0
24432,0.0,4.0
24433,9.0,3.0
24434,0.0,4.0
24435,0.0,3.0
24436,36.0,3.0
24437,21.0,3.0
24438,57.0,3.0
24439,43.0,3.0
24440,35.0,3.0
24441,29.0,3.0
24442,0.0,3.0
24443,0.0,4.0
24444,8.0,6.0
24445,56.0,3.0
24446,15.0,3.0
24447,20.0,3.0
24448,7.0,3.0
24449,42.0,3.0
24450,11.0,6.0
24451,32.0,3.0
24452,9.0,6.0
24453,0.0,3.0
24454,14.0,3.0
24455,13.0,6.0
24456,20.0,3.0
24457,9.0,3.0
24458,40.0,3.0
24459,28.0,3.0
24460,24.0,3.0
24461,71.0,3.0
24462,29.0,4.0
24463,4.0,6.0
24464,17.0,3.0
24465,22.0,3.0
24466,14.0,6.0
24467,13.0,4.0
24468,6.0,6.0
24469,23.0,3.0
24470,0.0,3.0
24471,16.0,3.0
24472,26.0,4.0
24473,14.0,3.0
24474,17.0,3.0
24475,17.0,3.0
24476,21.0,3.0
24477,43.0,3.0
24478,47.0,3.0
24479,22.0,3.0
24480,22.0,3.0
24481,20.0,3.0
24482,29.0,3.0
24483,29.0,3.0
24484,33.0,3.0
24485,0.0,4.0
24486,9.0,3.0
24487,28.0,3.0
24488,8.0,6.0
24489,62.0,3.0
24490,16.0,3.0
24491,38.0,4.0
24492,28.0,3.0
24493,8.0,6.0
24494,13.0,3.0
24495,0.0,6.0
24496,,4.0
24497,0.0,3.0
24498,12.0,6.0
24499,17.0,3.0
24500,9.0,6.0
24501,0.0,6.0
24502,8.0,6.0
24503,5.0,4.0
24504,64.0,3.0
24505,8.0,6.0
24506,10.0,3.0
24507,7.0,6.0
24508,9.0,3.0
24509,19.0,6.0
24510,29.0,3.0
24511,41.0,3.0
24512,22.0,3.0
24513,10.0,6.0
24514,11.0,6.0
24515,57.0,3.0
24516,42.0,3.0
24517,20.0,4.0
24518,41.0,3.0
24519,30.0,6.0
24520,22.0,4.0
24521,15.0,4.0
24522,4.0,3.0
24523,6.0,3.0
24524,18.0,3.0
24525,16.0,3.0
24526,0.0,3.0
24527,21.0,3.0
24528,43.0,3.0
24529,18.0,3.0
24530,37.0,3.0
24531,17.0,3.0
24532,32.0,3.0
24533,19.0,6.0
24534,24.0,3.0
24535,18.0,6.0
24536,40.0,3.0
24537,43.0,3.0
24538,10.0,6.0
24539,16.0,6.0
24540,27.0,3.0
24541,7.0,3.0
24542,26.0,6.0
24543,30.0,3.0
24544,5.0,6.0
24545,42.0,3.0
24546,16.0,3.0
24547,3.0,6.0
24548,5.0,3.0
24549,20.0,3.0
24550,22.0,3.0
24551,7.0,3.0
24552,44.0,3.0
24553,0.0,3.0
24554,42.0,3.0
24555,18.0,6.0
24556,24.0,3.0
24557,27.0,3.0
24558,27.0,3.0
24559,28.0,3.0
24560,32.0,3.0
24561,30.0,3.0
24562,0.0,4.0
24563,31.0,3.0
24564,11.0,3.0
24565,8.0,6.0
24566,27.0,3.0
24567,22.0,3.0
24568,18.0,3.0
24569,21.0,4.0
24570,0.0,4.0
24571,23.0,3.0
24572,0.0,4.0
24573,0.0,3.0
24574,30.0,3.0
24575,6.0,6.0
24576,59.0,3.0
24577,20.0,3.0
24578,0.0,3.0
24579,33.0,3.0
24580,33.0,3.0
24581,40.0,4.0
24582,0.0,4.0
24583,0.0,3.0
24584,8.0,4.0
24585,0.0,3.0
24586,15.0,3.0
24587,0.0,4.0
24588,3.0,6.0
24589,7.0,6.0
24590,62.0,3.0
24591,33.0,3.0
24592,35.0,6.0
24593,46.0,3.0
24594,39.0,3.0
24595,33.0,3.0
24596,31.0,3.0
24597,24.0,3.0
24598,36.0,3.0
24599,24.0,3.0
24600,0.0,4.0
24601,26.0,4.0
24602,17.0,3.0
24603,12.0,6.0
24604,19.0,3.0
24605,18.0,3.0
24606,14.0,3.0
24607,6.0,6.0
24608,7.0,3.0
24609,13.0,4.0
24610,17.0,3.0
24611,19.0,3.0
24612,26.0,3.0
24613,11.0,3.0
24614,0.0,3.0
24615,13.0,3.0
24616,0.0,3.0
24617,20.0,4.0
24618,0.0,3.0
24619,7.0,6.0
24620,12.0,6.0
24621,28.0,3.0
24622,52.0,3.0
24623,8.0,6.0
24624,13.0,3.0
24625,0.0,3.0
24626,0.0,3.0
24627,4.0,6.0
24628,6.0,6.0
24629,19.0,3.0
24630,24.0,3.0
24631,5.0,3.0
24632,39.0,3.0
24633,15.0,4.0
24634,7.0,4.0
24635,12.0,3.0
24636,19.0,6.0
24637,58.0,3.0
24638,18.0,3.0
24639,43.0,3.0
24640,31.0,3.0
24641,17.0,3.0
24642,25.0,3.0
24643,24.0,3.0
24644,0.0,3.0
24645,10.0,3.0
24646,47.0,3.0
24647,21.0,6.0
24648,9.0,3.0
24649,9.0,3.0
24650,7.0,3.0
24651,0.0,6.0
24652,0.0,4.0
24653,63.0,3.0
24654,40.0,3.0
24655,14.0,3.0
24656,9.0,3.0
24657,10.0,4.0
24658,41.0,3.0
24659,9.0,6.0
24660,8.0,6.0
24661,21.0,3.0
24662,12.0,6.0
24663,17.0,3.0
24664,29.0,3.0
24665,32.0,3.0
24666,20.0,3.0
24667,18.0,3.0
24668,9.0,6.0
24669,33.0,3.0
24670,11.0,3.0
24671,44.0,3.0
24672,70.0,3.0
24673,41.0,3.0
24674,19.0,3.0
24675,13.0,6.0
24676,22.0,3.0
24677,42.0,3.0
24678,3.0,6.0
24679,58.0,3.0
24680,8.0,3.0
24681,21.0,3.0
24682,38.0,4.0
24683,38.0,3.0
24684,6.0,6.0
24685,25.0,3.0
24686,9.0,4.0
24687,46.0,4.0
24688,7.0,6.0
24689,25.0,3.0
24690,12.0,6.0
24691,26.0,3.0
24692,17.0,3.0
24693,7.0,3.0
24694,40.0,3.0
24695,30.0,3.0
24696,0.0,4.0
24697,39.0,3.0
24698,8.0,6.0
24699,16.0,6.0
24700,5.0,6.0
24701,2.0,6.0
24702,14.0,4.0
24703,0.0,6.0
24704,9.0,6.0
24705,22.0,3.0
24706,48.0,4.0
24707,20.0,3.0
24708,3.0,6.0
24709,5.0,6.0
24710,19.0,3.0
24711,46.0,3.0
24712,5.0,6.0
24713,6.0,4.0
24714,28.0,3.0
24715,0.0,3.0
24716,6.0,3.0
24717,23.0,3.0
24718,24.0,6.0
24719,0.0,3.0
24720,0.0,3.0
24721,0.0,4.0
24722,0.0,6.0
24723,4.0,6.0
24724,17.0,3.0
24725,24.0,6.0
24726,29.0,3.0
24727,22.0,3.0
24728,0.0,3.0
24729,12.0,3.0
24730,7.0,6.0
24731,21.0,3.0
24732,42.0,3.0
24733,8.0,6.0
24734,13.0,6.0
24735,42.0,3.0
24736,50.0,3.0
24737,13.0,4.0
24738,35.0,6.0
24739,22.0,3.0
24740,20.0,3.0
24741,16.0,3.0
24742,35.0,3.0
24743,4.0,3.0
24744,22.0,3.0
24745,36.0,3.0
24746,24.0,3.0
24747,22.0,3.0
24748,16.0,3.0
24749,15.0,4.0
24750,4.0,6.0
24751,19.0,3.0
24752,8.0,6.0
24753,13.0,6.0
24754,31.0,3.0
24755,19.0,3.0
24756,17.0,3.0
24757,0.0,4.0
24758,29.0,3.0
24759,27.0,3.0
24760,18.0,6.0
24761,0.0,3.0
24762,9.0,3.0
24763,24.0,3.0
24764,20.0,4.0
24765,29.0,6.0
24766,13.0,3.0
24767,0.0,4.0
24768,0.0,4.0
24769,0.0,3.0
24770,15.0,3.0
24771,5.0,6.0
24772,29.0,3.0
24773,15.0,3.0
24774,10.0,6.0
24775,33.0,3.0
24776,40.0,3.0
24777,15.0,3.0
24778,7.0,6.0
24779,15.0,4.0
24780,50.0,3.0
24781,63.0,3.0
24782,23.0,3.0
24783,17.0,3.0
24784,12.0,3.0
24785,33.0,3.0
24786,14.0,3.0
24787,13.0,3.0
24788,9.0,3.0
24789,25.0,3.0
24790,15.0,3.0
24791,13.0,4.0
24792,53.0,3.0
24793,44.0,3.0
24794,,4.0
24795,36.0,3.0
24796,23.0,3.0
24797,9.0,4.0
24798,47.0,3.0
24799,12.0,3.0
24800,17.0,3.0
24801,0.0,3.0
24802,6.0,3.0
24803,36.0,4.0
24804,62.0,3.0
24805,27.0,3.0
24806,8.0,3.0
24807,6.0,4.0
24808,100.0,4.0
24809,25.0,3.0
24810,26.0,3.0
24811,18.0,3.0
24812,22.0,4.0
24813,0.0,4.0
24814,25.0,3.0
24815,14.0,3.0
24816,29.0,3.0
24817,20.0,4.0
24818,17.0,3.0
24819,13.0,3.0
24820,0.0,4.0
24821,8.0,3.0
24822,25.0,3.0
24823,9.0,3.0
24824,33.0,4.0
24825,29.0,3.0
24826,40.0,4.0
24827,0.0,3.0
24828,25.0,3.0
24829,0.0,4.0
24830,29.0,3.0
24831,37.0,3.0
24832,24.0,3.0
24833,20.0,3.0
24834,25.0,4.0
24835,22.0,3.0
24836,0.0,4.0
24837,46.0,4.0
24838,60.0,3.0
24839,25.0,3.0
24840,8.0,3.0
24841,25.0,3.0
24842,0.0,4.0
24843,46.0,3.0
24844,19.0,3.0
24845,17.0,3.0
24846,0.0,4.0
24847,27.0,3.0
24848,40.0,3.0
24849,0.0,4.0
24850,13.0,3.0
24851,13.0,3.0
24852,22.0,4.0
24853,5.0,3.0
24854,0.0,3.0
24855,17.0,3.0
24856,5.0,3.0
24857,19.0,4.0
24858,35.0,3.0
24859,39.0,4.0
24860,11.0,4.0
24861,8.0,3.0
24862,16.0,3.0
24863,14.0,3.0
24864,23.0,3.0
24865,30.0,3.0
24866,24.0,3.0
24867,57.0,3.0
24868,67.0,3.0
24869,14.0,3.0
24870,37.0,3.0
24871,25.0,3.0
24872,19.0,3.0
24873,25.0,3.0
24874,17.0,3.0
24875,35.0,3.0
24876,44.0,3.0
24877,4.0,6.0
24878,17.0,3.0
24879,15.0,3.0
24880,10.0,3.0
24881,20.0,3.0
24882,11.0,3.0
24883,14.0,6.0
24884,17.0,4.0
24885,15.0,4.0
24886,18.0,3.0
24887,34.0,3.0
24888,29.0,3.0
24889,9.0,4.0
24890,0.0,3.0
24891,13.0,3.0
24892,15.0,3.0
24893,13.0,6.0
24894,10.0,3.0
24895,42.0,3.0
24896,22.0,3.0
24897,34.0,3.0
24898,0.0,3.0
24899,10.0,6.0
24900,25.0,3.0
24901,27.0,6.0
24902,33.0,3.0
24903,26.0,3.0
24904,2.0,6.0
24905,18.0,3.0
24906,13.0,3.0
24907,6.0,3.0
24908,,6.0
24909,9.0,3.0
24910,13.0,3.0
24911,0.0,3.0
24912,29.0,3.0
24913,10.0,3.0
24914,0.0,3.0
24915,0.0,6.0
24916,6.0,3.0
24917,14.0,3.0
24918,43.0,3.0
24919,11.0,3.0
24920,0.0,6.0
24921,33.0,3.0
24922,15.0,3.0
24923,25.0,3.0
24924,42.0,4.0
24925,9.0,3.0
24926,6.0,6.0
24927,3.0,3.0
24928,5.0,6.0
24929,5.0,3.0
24930,0.0,6.0
24931,6.0,3.0
24932,32.0,6.0
24933,0.0,3.0
24934,3.0,3.0
24935,27.0,3.0
24936,27.0,3.0
24937,15.0,3.0
24938,21.0,3.0
24939,29.0,3.0
24940,9.0,3.0
24941,34.0,3.0
24942,24.0,3.0
24943,7.0,3.0
24944,9.0,3.0
24945,0.0,3.0
24946,19.0,3.0
24947,8.0,6.0
24948,14.0,3.0
24949,32.0,4.0
24950,7.0,3.0
24951,6.0,3.0
24952,13.0,3.0
24953,16.0,4.0
24954,9.0,3.0
24955,14.0,3.0
24956,1.0,6.0
24957,0.0,6.0
24958,0.0,3.0
24959,0.0,4.0
24960,9.0,4.0
24961,6.0,4.0
24962,23.0,3.0
24963,31.0,3.0
24964,9.0,3.0
24965,18.0,3.0
24966,44.0,3.0
24967,0.0,3.0
24968,9.0,6.0
24969,10.0,3.0
24970,25.0,3.0
24971,2.0,6.0
24972,50.0,4.0
24973,21.0,3.0
24974,25.0,3.0
24975,38.0,3.0
24976,13.0,3.0
24977,38.0,3.0
24978,27.0,4.0
24979,23.0,3.0
24980,18.0,3.0
24981,16.0,3.0
24982,15.0,3.0
24983,9.0,6.0
24984,12.0,6.0
24985,36.0,3.0
24986,17.0,3.0
24987,38.0,3.0
24988,18.0,3.0
24989,41.0,3.0
24990,33.0,4.0
24991,18.0,4.0
24992,44.0,3.0
24993,9.0,3.0
24994,13.0,3.0
24995,50.0,3.0
24996,26.0,3.0
24997,2.0,6.0
24998,5.0,4.0
24999,12.0,4.0
25000,8.0,4.0
25001,8.0,4.0
25002,10.0,4.0
25003,7.0,4.0
25004,8.0,4.0
25005,10.0,3.0
25006,14.0,4.0
25007,11.0,7.0
25008,14.0,7.0
25009,10.0,7.0
25010,5.0,7.0
25011,17.0,7.0
25012,6.0,4.0
25013,14.0,7.0
25014,0.0,4.0
25015,13.0,7.0
25016,10.0,4.0
25017,22.0,4.0
25018,15.0,7.0
25019,21.0,4.0
25020,14.0,7.0
25021,15.0,7.0
25022,26.0,7.0
25023,0.0,4.0
25024,19.0,7.0
25025,9.0,7.0
25026,21.0,7.0
25027,13.0,4.0
25028,13.0,7.0
25029,6.0,7.0
25030,14.0,4.0
25031,10.0,4.0
25032,28.0,7.0
25033,38.0,7.0
25034,10.0,7.0
25035,0.0,4.0
25036,30.0,7.0
25037,49.0,7.0
25038,66.0,4.0
25039,32.0,7.0
25040,32.0,7.0
25041,62.0,4.0
25042,16.0,7.0
25043,0.0,4.0
25044,21.0,7.0
25045,8.0,4.0
25046,14.0,7.0
25047,9.0,7.0
25048,12.0,7.0
25049,24.0,7.0
25050,25.0,7.0
25051,19.0,7.0
25052,11.0,7.0
25053,21.0,7.0
25054,12.0,7.0
25055,17.0,7.0
25056,0.0,4.0
25057,7.0,4.0
25058,12.0,7.0
25059,15.0,7.0
25060,22.0,7.0
25061,0.0,4.0
25062,4.0,4.0
25063,11.0,7.0
25064,8.0,7.0
25065,7.0,7.0
25066,21.0,7.0
25067,20.0,7.0
25068,6.0,7.0
25069,11.0,13.0
25070,12.0,7.0
25071,25.0,7.0
25072,10.0,7.0
25073,19.0,7.0
25074,19.0,7.0
25075,20.0,7.0
25076,0.0,4.0
25077,19.0,7.0
25078,15.0,7.0
25079,33.0,7.0
25080,10.0,7.0
25081,6.0,7.0
25082,16.0,7.0
25083,12.0,7.0
25084,8.0,7.0
25085,15.0,7.0
25086,13.0,7.0
25087,11.0,7.0
25088,10.0,7.0
25089,8.0,4.0
25090,31.0,7.0
25091,12.0,4.0
25092,12.0,7.0
25093,0.0,4.0
25094,8.0,3.0
25095,100.0,4.0
25096,0.0,4.0
25097,0.0,4.0
25098,,4.0
25099,0.0,4.0
25100,0.0,4.0
25101,7.0,4.0
25102,16.0,3.0
25103,48.0,7.0
25104,18.0,7.0
25105,11.0,7.0
25106,23.0,3.0
25107,33.0,3.0
25108,47.0,3.0
25109,14.0,7.0
25110,0.0,4.0
25111,11.0,4.0
25112,4.0,4.0
25113,4.0,4.0
25114,14.0,3.0
25115,0.0,3.0
25116,13.0,4.0
25117,7.0,4.0
25118,18.0,4.0
25119,22.0,4.0
25120,5.0,4.0
25121,13.0,4.0
25122,7.0,4.0
25123,8.0,4.0
25124,6.0,4.0
25125,7.0,4.0
25126,6.0,4.0
25127,6.0,4.0
25128,3.0,4.0
25129,42.0,4.0
25130,9.0,3.0
25131,,4.0
25132,15.0,4.0
25133,0.0,3.0
25134,0.0,4.0
25135,8.0,4.0
25136,0.0,4.0
25137,10.0,4.0
25138,8.0,4.0
25139,15.0,4.0
25140,7.0,4.0
25141,0.0,4.0
25142,0.0,3.0
25143,21.0,3.0
25144,5.0,4.0
25145,1.0,4.0
25146,0.0,4.0
25147,7.0,4.0
25148,2.0,4.0
25149,6.0,4.0
25150,0.0,4.0
25151,19.0,4.0
25152,0.0,4.0
25153,4.0,4.0
25154,4.0,7.0
25155,9.0,7.0
25156,7.0,7.0
25157,6.0,7.0
25158,9.0,4.0
25159,67.0,4.0
25160,8.0,12.0
25161,8.0,12.0
25162,4.0,12.0
25163,22.0,12.0
25164,12.0,12.0
25165,15.0,12.0
25166,10.0,12.0
25167,16.0,12.0
25168,32.0,12.0
25169,25.0,12.0
25170,15.0,12.0
25171,4.0,12.0
25172,24.0,12.0
25173,30.0,12.0
25174,16.0,12.0
25175,13.0,12.0
25176,29.0,12.0
25177,13.0,4.0
25178,12.0,12.0
25179,20.0,12.0
25180,11.0,12.0
25181,27.0,12.0
25182,17.0,12.0
25183,10.0,12.0
25184,10.0,12.0
25185,16.0,12.0
25186,6.0,12.0
25187,11.0,12.0
25188,13.0,12.0
25189,0.0,4.0
25190,0.0,4.0
25191,23.0,12.0
25192,31.0,12.0
25193,16.0,12.0
25194,16.0,12.0
25195,8.0,12.0
25196,9.0,12.0
25197,5.0,12.0
25198,7.0,12.0
25199,15.0,12.0
25200,0.0,4.0
25201,0.0,4.0
25202,3.0,4.0
25203,2.0,7.0
25204,14.0,7.0
25205,10.0,7.0
25206,7.0,3.0
25207,0.0,4.0
25208,0.0,3.0
25209,0.0,3.0
25210,28.0,3.0
25211,20.0,7.0
25212,0.0,3.0
25213,3.0,4.0
25214,8.0,3.0
25215,7.0,6.0
25216,3.0,4.0
25217,0.0,3.0
25218,13.0,3.0
25219,15.0,4.0
25220,21.0,4.0
25221,0.0,6.0
25222,7.0,4.0
25223,2.0,4.0
25224,16.0,12.0
25225,17.0,12.0
25226,8.0,12.0
25227,8.0,12.0
25228,22.0,12.0
25229,36.0,12.0
25230,22.0,12.0
25231,27.0,3.0
25232,4.0,4.0
25233,5.0,4.0
25234,4.0,3.0
25235,15.0,3.0
25236,20.0,3.0
25237,23.0,3.0
25238,2.0,6.0
25239,10.0,3.0
25240,0.0,6.0
25241,10.0,3.0
25242,0.0,4.0
25243,20.0,3.0
25244,9.0,3.0
25245,46.0,3.0
25246,6.0,3.0
25247,8.0,3.0
25248,25.0,3.0
25249,18.0,3.0
25250,16.0,3.0
25251,0.0,3.0
25252,10.0,3.0
25253,6.0,3.0
25254,24.0,3.0
25255,7.0,3.0
25256,22.0,6.0
25257,3.0,3.0
25258,16.0,3.0
25259,14.0,3.0
25260,15.0,3.0
25261,39.0,3.0
25262,13.0,3.0
25263,24.0,3.0
25264,4.0,6.0
25265,27.0,3.0
25266,7.0,6.0
25267,9.0,4.0
25268,16.0,3.0
25269,25.0,3.0
25270,21.0,3.0
25271,35.0,3.0
25272,31.0,3.0
25273,21.0,6.0
25274,15.0,6.0
25275,8.0,4.0
25276,10.0,4.0
25277,42.0,3.0
25278,9.0,3.0
25279,13.0,3.0
25280,5.0,6.0
25281,38.0,4.0
25282,19.0,3.0
25283,17.0,4.0
25284,15.0,3.0
25285,42.0,6.0
25286,7.0,6.0
25287,32.0,3.0
25288,25.0,6.0
25289,29.0,3.0
25290,20.0,4.0
25291,19.0,3.0
25292,24.0,3.0
25293,18.0,6.0
25294,50.0,3.0
25295,24.0,6.0
25296,24.0,6.0
25297,0.0,4.0
25298,13.0,3.0
25299,12.0,4.0
25300,24.0,3.0
25301,11.0,3.0
25302,59.0,4.0
25303,6.0,3.0
25304,24.0,3.0
25305,31.0,3.0
25306,3.0,6.0
25307,14.0,3.0
25308,13.0,3.0
25309,19.0,4.0
25310,0.0,4.0
25311,8.0,3.0
25312,32.0,4.0
25313,33.0,3.0
25314,33.0,6.0
25315,39.0,6.0
25316,3.0,3.0
25317,26.0,3.0
25318,18.0,4.0
25319,61.0,3.0
25320,0.0,4.0
25321,13.0,4.0
25322,33.0,3.0
25323,10.0,6.0
25324,42.0,3.0
25325,36.0,3.0
25326,10.0,3.0
25327,0.0,6.0
25328,3.0,6.0
25329,10.0,3.0
25330,12.0,6.0
25331,35.0,3.0
25332,17.0,6.0
25333,18.0,3.0
25334,23.0,3.0
25335,8.0,6.0
25336,5.0,3.0
25337,18.0,4.0
25338,16.0,3.0
25339,15.0,3.0
25340,9.0,4.0
25341,0.0,3.0
25342,21.0,3.0
25343,21.0,6.0
25344,16.0,6.0
25345,24.0,3.0
25346,8.0,6.0
25347,45.0,3.0
25348,27.0,3.0
25349,27.0,3.0
25350,25.0,3.0
25351,21.0,6.0
25352,11.0,4.0
25353,25.0,3.0
25354,14.0,3.0
25355,11.0,6.0
25356,17.0,3.0
25357,17.0,3.0
25358,26.0,3.0
25359,5.0,3.0
25360,13.0,3.0
25361,0.0,3.0
25362,20.0,3.0
25363,63.0,3.0
25364,10.0,6.0
25365,11.0,3.0
25366,0.0,6.0
25367,50.0,3.0
25368,16.0,4.0
25369,11.0,3.0
25370,10.0,4.0
25371,50.0,4.0
25372,18.0,3.0
25373,17.0,4.0
25374,10.0,4.0
25375,21.0,3.0
25376,32.0,3.0
25377,27.0,4.0
25378,17.0,6.0
25379,0.0,4.0
25380,40.0,3.0
25381,29.0,3.0
25382,17.0,3.0
25383,8.0,3.0
25384,3.0,3.0
25385,5.0,3.0
25386,40.0,3.0
25387,29.0,4.0
25388,15.0,3.0
25389,10.0,4.0
25390,13.0,4.0
25391,26.0,3.0
25392,6.0,6.0
25393,17.0,3.0
25394,17.0,3.0
25395,19.0,3.0
25396,34.0,6.0
25397,27.0,4.0
25398,33.0,3.0
